epoch;accuracy;f1_m;loss;precision_m;recall_m;val_accuracy;val_f1_m;val_loss;val_precision_m;val_recall_m
43;0.9857260584831238;0.9599716067314148;0.044125910848379135;0.962144136428833;0.9613277912139893;0.9870198369026184;0.19539175927639008;0.04390963166952133;0.20000000298023224;0.1913595050573349
44;0.9867455959320068;0.960198163986206;0.040642883628606796;0.9604994654655457;0.9635514616966248;0.9845641255378723;0.19345980882644653;0.05082729831337929;0.20000000298023224;0.18771366775035858
45;0.9857260584831238;0.9586375951766968;0.045091915875673294;0.9585625529289246;0.9625308513641357;0.9847395420074463;0.1943991780281067;0.050844956189394;0.20000000298023224;0.18944977223873138
46;0.98792964220047;0.9655228853225708;0.038276322185993195;0.9674383997917175;0.9669843912124634;0.9857919812202454;0.195029616355896;0.05312106013298035;0.20000000298023224;0.19066505134105682
47;0.9866798520088196;0.9616720080375671;0.03915334492921829;0.9640192985534668;0.9630410075187683;0.9857919812202454;0.19344602525234222;0.05819223076105118;0.20000000298023224;0.18771366775035858
48;0.9870744943618774;0.9612667560577393;0.038832444697618484;0.9636325240135193;0.9621686339378357;0.9824592471122742;0.19585394859313965;0.052863456308841705;0.20000000298023224;0.1922275573015213
49;0.9860220551490784;0.9583399295806885;0.04223782569169998;0.9603428840637207;0.9598854780197144;0.9868444204330444;0.19511032104492188;0.04399851709604263;0.20000000298023224;0.19083866477012634
50;0.9867455959320068;0.9614214301109314;0.03964189440011978;0.9647575616836548;0.9616116881370544;0.9845641255378723;0.19326436519622803;0.05247609317302704;0.20000000298023224;0.18736644089221954
51;0.9871073961257935;0.9635785818099976;0.038960814476013184;0.964390218257904;0.9658130407333374;0.9859673976898193;0.19511523842811584;0.045372385531663895;0.19829058647155762;0.1922142058610916
52;0.9872060418128967;0.9606570601463318;0.03955188766121864;0.9626761674880981;0.9622894525527954;0.9847395420074463;0.1934625208377838;0.055574823170900345;0.20000000298023224;0.18771366775035858
53;0.9861207008361816;0.9605733156204224;0.04197711497545242;0.9624549150466919;0.9622986912727356;0.9852657318115234;0.19428198039531708;0.048704225569963455;0.20000000298023224;0.18927615880966187
54;0.9880940914154053;0.9662026762962341;0.03835346922278404;0.9682937264442444;0.967722475528717;0.9850903153419495;0.19418375194072723;0.044815342873334885;0.20000000298023224;0.18910256028175354
55;0.987337589263916;0.9619583487510681;0.038070958107709885;0.9639748930931091;0.963103711605072;0.9854411482810974;0.1952383816242218;0.052291397005319595;0.19907408952713013;0.19169336557388306
56;0.9867126941680908;0.9609942436218262;0.04152251034975052;0.9628806114196777;0.9627159237861633;0.9863181710243225;0.19399291276931763;0.0458347424864769;0.20000000298023224;0.1889422982931137
57;0.9881269335746765;0.9639095664024353;0.03596225753426552;0.966606616973877;0.9646683931350708;0.9852657318115234;0.1959223598241806;0.051721539348363876;0.20000000298023224;0.1922142058610916
58;0.987896740436554;0.9650447368621826;0.0392104834318161;0.9667484760284424;0.9666889905929565;0.9845641255378723;0.1944597214460373;0.05317681282758713;0.20000000298023224;0.1896233856678009
59;0.9882913827896118;0.9642893075942993;0.034683454781770706;0.9657013416290283;0.9661464095115662;0.9845641255378723;0.19402462244033813;0.049587760120630264;0.20000000298023224;0.1887553334236145
60;0.9871402978897095;0.9633992910385132;0.03797954320907593;0.9646018743515015;0.9658153057098389;0.9859673976898193;0.19412297010421753;0.04666304215788841;0.20000000298023224;0.18892894685268402
61;0.9879624843597412;0.9649155139923096;0.03609684854745865;0.9694741368293762;0.9637396931648254;0.9840378761291504;0.19268211722373962;0.06075706705451012;0.20000000298023224;0.18632477521896362
62;0.9878309369087219;0.9639917612075806;0.03813104331493378;0.9664541482925415;0.9649111032485962;0.9868444204330444;0.19468684494495392;0.0485592819750309;0.20000000298023224;0.18997061252593994
63;0.9876664876937866;0.9641729593276978;0.03619742393493652;0.9664453864097595;0.9650687575340271;0.9866690039634705;0.19474199414253235;0.04620904475450516;0.20000000298023224;0.19014422595500946
64;0.9880282878875732;0.9644243717193604;0.036143459379673004;0.966087281703949;0.9659388065338135;0.9854411482810974;0.1942618191242218;0.05260360240936279;0.20000000298023224;0.18927615880966187
65;0.9880940914154053;0.9630644917488098;0.03724662587046623;0.9659242033958435;0.963331937789917;0.9861427545547485;0.19574163854122162;0.0467090979218483;0.20000000298023224;0.19186697900295258
66;0.9879624843597412;0.9627727270126343;0.03538735955953598;0.9662953019142151;0.9628332853317261;0.9821084141731262;0.192134290933609;0.05702155828475952;0.20000000298023224;0.1852831095457077
67;0.9882584810256958;0.9670331478118896;0.035138942301273346;0.9707987904548645;0.9663423299789429;0.9854411482810974;0.19483661651611328;0.05365472659468651;0.20000000298023224;0.19013087451457977
68;0.9883571863174438;0.967363178730011;0.03440658003091812;0.9693228006362915;0.9684312343597412;0.9889492988586426;0.1939573436975479;0.04464920610189438;0.1988888829946518;0.1896367371082306
69;0.9880940914154053;0.9654555916786194;0.03388212248682976;0.9667174816131592;0.9671862721443176;0.9864935874938965;0.1948459893465042;0.045272063463926315;0.20000000298023224;0.19031783938407898
