epoch;accuracy;f1_m;loss;precision_m;recall_m;val_accuracy;val_f1_m;val_loss;val_precision_m;val_recall_m
30;0.9612090587615967;0.35091835260391235;0.09626562148332596;0.36762115359306335;0.34843555092811584;0.964390218257904;0.06851603090763092;0.09046793729066849;0.0833333358168602;0.06128710135817528
31;0.9610083699226379;0.35546714067459106;0.09588649123907089;0.3710768520832062;0.35372889041900635;0.9622493386268616;0.06643639504909515;0.08995859324932098;0.08219178020954132;0.0596461184322834
32;0.9616774320602417;0.3511810898780823;0.09446568042039871;0.36689165234565735;0.3493827283382416;0.9616070985794067;0.06922516226768494;0.08972836285829544;0.08276255428791046;0.06257134675979614
33;0.9621189832687378;0.35768648982048035;0.09490476548671722;0.3739672005176544;0.3557412326335907;0.9625347852706909;0.06508519500494003;0.08915183693170547;0.08219178020954132;0.057434361428022385
34;0.961383044719696;0.3532724678516388;0.09428451210260391;0.3688718378543854;0.3508565425872803;0.9649611115455627;0.06740021705627441;0.08643334358930588;0.0833333358168602;0.05986015871167183
35;0.961797833442688;0.3547742962837219;0.09363530576229095;0.3713214099407196;0.35242825746536255;0.9639620184898376;0.06469673663377762;0.08768153935670853;0.08219178020954132;0.05722032114863396
36;0.9621055722236633;0.35543596744537354;0.09339011460542679;0.372047483921051;0.3532506823539734;0.9623206853866577;0.06893738359212875;0.08829469233751297;0.08276255428791046;0.062357306480407715
37;0.9621590971946716;0.35141587257385254;0.09259580820798874;0.36806902289390564;0.3488013744354248;0.9639620184898376;0.06808300316333771;0.08698071539402008;0.08276255428791046;0.06128710135817528
38;0.9633901715278625;0.3583128750324249;0.09222888946533203;0.3751695156097412;0.35604992508888245;0.9638906717300415;0.06606291234493256;0.0853387713432312;0.08276255428791046;0.05864726006984711
39;0.9626675844192505;0.3534008860588074;0.0923687294125557;0.3695230782032013;0.3517306447029114;0.9638906717300415;0.06453932821750641;0.088235042989254;0.08219178020954132;0.05693493038415909
40;0.963657796382904;0.3585045337677002;0.09166519343852997;0.37404730916023254;0.3563031256198883;0.9639620184898376;0.06489246338605881;0.08721618354320526;0.08162100613117218;0.0572916679084301
41;0.9634838104248047;0.3609086871147156;0.08988401293754578;0.37591880559921265;0.3598034679889679;0.9648897647857666;0.06943769007921219;0.08472175896167755;0.0833333358168602;0.06228595972061157
42;0.963470458984375;0.3601189851760864;0.09096857905387878;0.3754372000694275;0.35934150218963623;0.9643188714981079;0.0681726336479187;0.08437976241111755;0.08447488397359848;0.060859017074108124
43;0.9628415703773499;0.3562840223312378;0.09080177545547485;0.37376901507377625;0.3533291220664978;0.9644615650177002;0.065290667116642;0.08539870381355286;0.08276255428791046;0.05736301466822624
44;0.9635507464408875;0.359793096780777;0.08970911800861359;0.37588316202163696;0.357380747795105;0.9640334248542786;0.06975267827510834;0.08646520972251892;0.08276255428791046;0.06314212083816528
45;0.9639655351638794;0.360010027885437;0.09031395614147186;0.37550854682922363;0.3584994077682495;0.9655320048332214;0.06875164061784744;0.083329938352108;0.08390410989522934;0.06157248839735985
46;0.9640190601348877;0.36337220668792725;0.08926975727081299;0.3791623115539551;0.3619568943977356;0.9658174514770508;0.06718157976865768;0.08566737920045853;0.0833333358168602;0.05993150547146797
47;0.9639788866043091;0.3629278242588043;0.0886983647942543;0.37882331013679504;0.3615233302116394;0.9643188714981079;0.06703614443540573;0.0870843380689621;0.08276255428791046;0.05986015871167183
48;0.9642465114593506;0.35896527767181396;0.08753952383995056;0.3740188479423523;0.35799264907836914;0.9653179049491882;0.06877375394105911;0.08473974466323853;0.08390410989522934;0.06157248839735985
49;0.9635507464408875;0.36081722378730774;0.08963124454021454;0.37517496943473816;0.3601478338241577;0.9654606580734253;0.06607040762901306;0.08451396226882935;0.08219178020954132;0.05893264710903168
50;0.9636443853378296;0.3567390739917755;0.08938097953796387;0.37405985593795776;0.35328996181488037;0.9665310978889465;0.06693635880947113;0.08417671918869019;0.08276255428791046;0.05978881195187569
51;0.9642063975334167;0.3613986670970917;0.08831615746021271;0.37746211886405945;0.35926109552383423;0.966031551361084;0.06638317555189133;0.08336856216192245;0.08276255428791046;0.05910388380289078
52;0.9635908603668213;0.35651132464408875;0.08781664073467255;0.37183159589767456;0.3548956513404846;0.9666737914085388;0.0679328590631485;0.08396095037460327;0.0833333358168602;0.06107306107878685
53;0.9640056490898132;0.3639730215072632;0.08822186291217804;0.37913912534713745;0.3624742329120636;0.965103805065155;0.06698251515626907;0.08294747024774551;0.08276255428791046;0.0596461184322834
54;0.9645944237709045;0.3636573553085327;0.08678197115659714;0.37845760583877563;0.36263659596443176;0.9662456512451172;0.06869597733020782;0.08190038800239563;0.0833333358168602;0.06171518191695213
55;0.9643669724464417;0.3639361560344696;0.0874413251876831;0.3796921372413635;0.362249493598938;0.9650324583053589;0.06554390490055084;0.0848231166601181;0.08219178020954132;0.058290526270866394
56;0.9639655351638794;0.3613243103027344;0.08717670291662216;0.3773247301578522;0.3595966100692749;0.9639620184898376;0.06671351939439774;0.08386515080928802;0.08276255428791046;0.0596461184322834
57;0.9648754000663757;0.36795949935913086;0.08628202974796295;0.38353675603866577;0.36653828620910645;0.9653179049491882;0.06680471450090408;0.0832623541355133;0.08276255428791046;0.059503424912691116
58;0.9642197489738464;0.36265668272972107;0.08649595081806183;0.37929970026016235;0.3602638840675354;0.9656747579574585;0.0689660832285881;0.08294526487588882;0.08447488397359848;0.06171518191695213
59;0.9649423360824585;0.36852508783340454;0.08627978712320328;0.3837437331676483;0.3668845593929291;0.9653892517089844;0.06994827836751938;0.0821307897567749;0.08447488397359848;0.062999427318573
